CDD_ID_A,CDD_ID_D,CDD_ID_row,DISTRICT,OFFICE,DOFFICE,DKTDATE,DDKTDATE,FILEDATE,TERMDATE,JURIS,DJURIS,DISP,JUDGMENT,ADISP,OUTCOME,DPLT,DPLT_typ,DDEF,DDEF_typ,PLT,DEF,appellant_PLT_DEF,appellee_PLT_DEF,match_type,match_type_update,PLT_typ,DEF_typ,yr_file,row_add,ID
9-77-0900160,9-77-0900160,4,77,9,9,1/14/19,11/16/09,11/16/09,6/29/10,2,US govt defendant,11,-8,1,1,ALLIANCE FOR THE WILD ROCKIES,NGO,"BRADFORD, ET AL",FED,ALLIANCE FOR THE WIL,SAVAGE,PLT,DEF,STRONG,STRONG,NGO,FED,2019,3,9-77-0900160-3
9-77-0900160,9-77-0900160,4,77,9,9,10/1/10,11/16/09,11/16/09,6/29/10,2,US govt defendant,11,-8,5,-8,ALLIANCE FOR THE WILD ROCKIES,NGO,"BRADFORD, ET AL",FED,BRADFORD,ALLIANCE FOR THE WIL,DEF,PLT,STRONG,STRONG,FED,NGO,2010,4,9-77-0900160-4
9-77-1000004,9-77-1000004,1,77,4,4,8/22/11,11/20/09,11/20/09,8/9/11,2,federal question,6,2,1,3,"WESTERN WATERSHEDS PROJ, ET AL",NGO,"ABBEY, ET AL",FED,WESTERN WATERSHEDS P,ABBEY,PLT,DEF,STRONG,STRONG,NGO,FED,2011,1,9-77-1000004-1
9-77-1000016,9-77-1000016,1,77,1,1,9/2/11,2/19/10,2/19/10,7/21/11,2,US govt defendant,6,2,1,1,"THE PRYORS COALITION, ET AL",NGO,"WELDON, ET AL",FED,THE PRYORS COALITION,WELDON,PLT,DEF,STRONG,STRONG,BIZ,FED,2011,1,9-77-1000016-1
9-77-1000017,9-77-1000017,1,77,2,2,9/17/10,4/22/10,4/22/10,6/25/12,2,US govt defendant,6,2,1,2,CITIZENS FOR BALANCED USE,NGO,"ERICKSON, ET AL",IND,MONTANA WILDERNESS A,CITIZENS FOR BALANCE,DEF,PLT,MOD,MOD,NGO,NGO,2010,1,9-77-1000017-1
9-77-1000057,9-77-1000057,1,77,9,9,8/5/11,5/25/10,5/25/10,6/7/11,2,US govt defendant,6,2,1,1,"NATIVE ECOSYSTEMS COUNC, ET AL",LOC,"WELDON, ET AL",FED,NATIVE ECOSYSTEMS CO,WELDON,PLT,DEF,STRONG,STRONG,LOC,FED,2011,1,9-77-1000057-1
9-77-1000081,9-77-1000081,1,77,9,9,10/4/10,7/30/10,7/30/10,9/7/10,2,US govt defendant,14,-8,2,1,SPREADBURY,IND,"US DEPARTMENT OF HEALTH, ET AL",FED,SPREADBURY,US DEPARTMENT OF HEA,PLT,DEF,STRONG,STRONG,IND,FED,2010,1,9-77-1000081-1
9-77-1000104,9-77-1000104,2,77,9,9,6/4/12,9/7/10,9/7/10,4/2/12,2,US govt defendant,6,3,5,-8,"WILDLANDS CPR INC., ET AL",BIZ,"UNITED STATES FOREST SE, ET AL",FED,UNITED STATES FOREST,WILDLANDS CPR,DEF,PLT,STRONG,STRONG,FED,NGO,2012,1,9-77-1000104-1
9-77-1000104,9-77-1000104,2,77,9,9,5/31/12,9/7/10,9/7/10,4/2/12,2,US govt defendant,6,3,1,3,"WILDLANDS CPR INC., ET AL",BIZ,"UNITED STATES FOREST SE, ET AL",FED,WILDLANDS CPR,UNITED STATES FOREST,PLT,DEF,STRONG,STRONG,NGO,FED,2012,2,9-77-1000104-2
9-77-1100015,9-77-1100015,1,77,4,4,8/1/13,2/7/11,2/7/11,6/14/13,2,US govt defendant,6,2,1,2,"MONTANA ENVIRONMENTAL I, ET AL",STA,"UNITED STATES BUREAU OF, ET AL",FED,MONTANA ENVIRONMENTA,UNITED STATES BUREAU,PLT,DEF,STRONG,STRONG,STA,FED,2013,1,9-77-1100015-1
9-77-1100070,9-77-1100070,3,77,9,9,8/8/11,5/5/11,5/5/11,8/3/11,2,federal question,6,2,1,1,"ALLIANCE FOR THE WILD R, ET AL",NGO,"SALAZAR, ET AL",FED,ALLIANCE FOR THE WIL,SALAZAR,PLT,DEF,STRONG,STRONG,NGO,FED,2011,1,9-77-1100070-1
9-77-1100070,9-77-1100070,3,77,9,9,8/11/11,5/5/11,5/5/11,8/3/11,2,federal question,6,2,1,1,"ALLIANCE FOR THE WILD R, ET AL",NGO,"SALAZAR, ET AL",FED,CENTER FOR BIOLOGICA,SALAZAR,PLT,DEF,STRONG,STRONG,NGO,FED,2011,2,9-77-1100070-2
9-77-1100070,9-77-1100070,3,77,9,9,6/30/11,5/5/11,5/5/11,8/3/11,2,federal question,6,2,5,-8,"ALLIANCE FOR THE WILD R, ET AL",NGO,"SALAZAR, ET AL",FED,ROCKY MOUNTAIN ELK F,ALLIANCE FOR THE WIL,DEF,PLT,MOD,MOD,FED,NGO,2011,3,9-77-1100070-3
9-77-1100076,9-77-1100076,1,77,9,9,3/29/13,5/18/11,5/18/11,3/26/13,2,US govt defendant,6,2,1,3,ALLIANCE FOR THE WILD ROCKIES,NGO,"WELDON, ET AL",FED,ALLIANCE FOR THE WIL,UNITED STATES DEPART,PLT,DEF,MOD,MOD,NGO,FED,2013,1,9-77-1100076-1
9-77-1100099,9-77-1100099,2,77,9,9,5/23/12,7/8/11,7/8/11,3/26/12,2,US govt defendant,6,3,5,-8,"NATIVE ECOSYSTEMS COUNC, ET AL",LOC,"WELDON, ET AL",FED,KRUEGER,NATIVE ECOSYSTEMS CO,DEF,PLT,MOD,MOD,FED,LOC,2012,1,9-77-1100099-1
9-77-1100099,9-77-1100099,2,77,9,9,5/24/12,7/8/11,7/8/11,3/26/12,2,US govt defendant,6,3,5,-8,"NATIVE ECOSYSTEMS COUNC, ET AL",LOC,"WELDON, ET AL",FED,NATIVE ECOSYSTEMS CO,KRUEGER,PLT,DEF,MOD,MOD,LOC,FED,2012,2,9-77-1100099-2
9-77-1100125,9-77-1100125,1,77,9,9,5/30/14,9/16/11,9/16/11,7/11/12,2,US govt defendant,6,3,1,3,"FRIENDS OF THE WILD SWA, ET AL",NGO,"AUSTIN, ET AL",FED,FRIENDS OF THE WILD,GARCIA,PLT,DEF,STRONG,STRONG,NGO,FED,2014,1,9-77-1100125-1
9-77-1200027,9-77-1200027,1,77,9,9,7/25/13,2/21/12,2/21/12,5/24/13,2,US govt defendant,6,1,5,-8,"NATIVE ECOSYSTEMS COUNC, ET AL",LOC,"CHRISTIANSEN, ET AL",FED,KRUEGER,NATIVE ECOSYSTEMS CO,DEF,PLT,MOD,MOD,FED,LOC,2013,1,9-77-1200027-1
9-77-1200029,9-77-1200029,1,77,9,9,9/5/13,2/28/12,2/28/12,2/23/15,2,US govt defendant,6,2,1,1,"FRIENDS OF THE WILD SWA, ET AL",NGO,"WEBER, ET AL",FED,FRIENDS OF THE WILD,WEBER,PLT,DEF,STRONG,STRONG,NGO,FED,2013,1,9-77-1200029-1
9-77-1200045,9-77-1200045,2,77,9,9,7/16/13,3/26/12,3/26/12,5/16/13,2,US govt defendant,6,1,1,1,"SALIX, ET AL",IND,"UNITED STATES FOREST SE, ET AL",FED,SALIX,UNITED STATES FOREST,PLT,DEF,STRONG,STRONG,IND,FED,2013,1,9-77-1200045-1
9-77-1200045,9-77-1200045,2,77,9,9,7/15/13,3/26/12,3/26/12,5/16/13,2,US govt defendant,6,1,1,1,"SALIX, ET AL",IND,"UNITED STATES FOREST SE, ET AL",FED,UNITED STATES FOREST,SALIX,DEF,PLT,STRONG,STRONG,FED,IND,2013,2,9-77-1200045-2
9-77-1200059,9-77-1200059,1,77,9,9,9/5/13,4/16/12,4/16/12,2/23/15,2,US govt defendant,6,2,1,1,"FRIENDS OF THE WILD SWA, ET AL",NGO,"CHRISTIANSEN, ET AL",FED,FRIENDS OF THE WILD,CHRISTIANSEN,PLT,DEF,STRONG,STRONG,NGO,FED,2013,1,9-77-1200059-1
9-77-1200150,9-77-1200150,3,77,9,9,4/25/14,9/6/12,9/6/12,6/24/13,2,US govt defendant,6,1,1,1,"ALLIANCE FOR THE WILD R, ET AL",NGO,"KRUEGER, ET AL",FED,ALLIANCE FOR THE WIL,KRUEGER,PLT,DEF,STRONG,STRONG,NGO,FED,2014,1,9-77-1200150-1
9-77-1200150,9-77-1200150,3,77,9,9,3/4/14,9/6/12,9/6/12,6/24/13,2,US govt defendant,6,1,5,-8,"ALLIANCE FOR THE WILD R, ET AL",NGO,"KRUEGER, ET AL",FED,KRUEGER,ALLIANCE FOR THE WIL,DEF,PLT,STRONG,STRONG,FED,NGO,2014,2,9-77-1200150-2
9-77-1200150,9-77-1200150,3,77,9,9,8/26/13,9/6/12,9/6/12,6/24/13,2,US govt defendant,6,1,5,-8,"ALLIANCE FOR THE WILD R, ET AL",NGO,"KRUEGER, ET AL",FED,KRUEGER,ALLIANCE FOR THE WIL,DEF,PLT,STRONG,STRONG,FED,NGO,2013,3,9-77-1200150-3
9-77-1300006,9-77-1300006,1,77,9,9,5/19/14,1/15/13,1/15/13,4/25/14,2,US govt defendant,6,2,1,1,"WILDWEST INSTITUTE, ET AL",NGO,"ASHE, ET AL",FED,WILDWEST INSTITUTE,ASHE,PLT,DEF,STRONG,STRONG,NGO,FED,2014,1,9-77-1300006-1
9-77-1300042,9-77-1300042,1,77,9,9,11/26/14,2/7/13,2/7/13,9/29/14,2,US govt defendant,6,1,5,-8,"ROCKY MOUNTAIN WILD, ET AL",NGO,"U.S. FISH AND WILDLIFE , ET AL",FED,U.S. FISH AND WILDLI,ROCKY MOUNTAIN WILD,DEF,PLT,STRONG,STRONG,FED,NGO,2014,1,9-77-1300042-1
9-77-1300057,9-77-1300057,1,77,9,9,8/26/14,3/14/13,3/14/13,7/9/14,2,federal question,17,1,5,-8,"FRIENDS OF THE WILD SWA, ET AL",NGO,"ASHE, ET AL",FED,ASHE,FRIENDS OF THE WILD,DEF,PLT,STRONG,STRONG,FED,NGO,2014,1,9-77-1300057-1
9-77-1300061,NA,3,NA,NA,9,11/3/14,3/18/13,NA,NA,2,NA,99,NA,5,-8,NA,NA,NA,NA,FRIENDS OF THE WILD,JEWELL,NA,NA,NA,NA,NGO,FED,2014,1,9-77-1300061-1
9-77-1300061,NA,3,NA,NA,9,10/20/14,3/18/13,NA,NA,2,NA,99,NA,5,-8,NA,NA,NA,NA,JEWELL,FRIENDS OF THE WILD,NA,NA,NA,NA,FED,NGO,2014,2,9-77-1300061-2
9-77-1300061,NA,3,NA,NA,9,10/31/14,3/18/13,NA,NA,2,NA,99,NA,5,-8,NA,NA,NA,NA,MONTANA BOARD OF LAN,FRIENDS OF THE WILD,NA,NA,NA,NA,STA,NGO,2014,3,9-77-1300061-3
9-77-1300092,9-77-1300092,1,77,9,9,11/4/14,5/14/13,5/14/13,10/3/14,2,federal question,17,2,1,1,ALLIANCE FOR THE WILD ROCKIES,NGO,"ASHE, ET AL",FED,ALLIANCE FOR THE WIL,ASHE,PLT,DEF,STRONG,STRONG,NGO,FED,2014,1,9-77-1300092-1
9-77-1300199,9-77-1300199,1,77,9,9,9/18/14,10/1/13,10/1/13,6/30/14,2,US govt defendant,17,3,1,1,ALLIANCE FOR THE WILD ROCKIES,NGO,"BRADFORD, ET AL",FED,ALLIANCE FOR THE WIL,BRADFORD,PLT,DEF,STRONG,STRONG,NGO,FED,2014,1,9-77-1300199-1
9-77-1400073,9-77-1400073,1,77,1,1,6/16/14,6/9/14,6/9/14,8/28/15,2,US govt defendant,20,0,2,1,TILLETT,IND,"BUREAU OF LAND MANAGEME, ET AL",FED,TILLETT,BUREAU OF LAND MANAG,PLT,DEF,STRONG,STRONG,IND,FED,2014,1,9-77-1400073-1
9-77-1400192,9-77-1400192,1,77,9,9,2/3/17,6/23/14,6/23/14,3/16/16,2,US govt defendant,12,0,5,-8,"COTTONWOOD ENVIRONMENTA, ET AL",BIZ,"U.S. SHEEP EXPERIMENT S, ET AL",FED,U.S. SHEEP EXPERIMEN,COTTONWOOD ENVIRONME,DEF,PLT,STRONG,STRONG,FED,BIZ,2017,1,9-77-1400192-1
9-77-1500004,9-77-1500004,1,77,2,2,10/24/16,2/5/15,2/5/15,9/2/16,2,US govt defendant,19,0,1,3,"CENTER FOR BIOLOGICAL D, ET AL",NGO,"JEWELL, ET AL",FED,CENTER FOR BIOLOGICA,JEWELL,PLT,DEF,STRONG,STRONG,NGO,FED,2016,1,9-77-1500004-1
9-77-1500014,9-77-1500014,2,77,4,4,9/6/17,2/2/15,2/2/15,7/20/18,2,US govt defendant,17,2,1,2,"DEFENDERS OF WILDLIFE, ET AL",NGO,"UNITED STATES ARMY CORP, ET AL",FED,LOWER YELLOWSTONE IR,DEFENDERS OF WILDLIF,DEF,PLT,MOD,MOD,FED,NGO,2017,1,9-77-1500014-1
9-77-1500014,9-77-1500014,2,77,4,4,9/6/17,2/2/15,2/2/15,7/20/18,2,US govt defendant,17,2,1,2,"DEFENDERS OF WILDLIFE, ET AL",NGO,"UNITED STATES ARMY CORP, ET AL",FED,UNITED STATES ARMY C,DEFENDERS OF WILDLIF,DEF,PLT,STRONG,STRONG,FED,NGO,2017,2,9-77-1500014-2
9-77-1500027,9-77-1500027,4,77,2,2,7/14/15,6/11/15,6/11/15,5/7/19,2,US govt defendant,17,2,5,-8,"GALLATIN WILDLIFE ASSOC, ET AL",BIZ,"UNITED STATES FOREST SE, ET AL",FED,GALLATIN WILDLIFE AS,UNITED STATES FOREST,PLT,DEF,STRONG,STRONG,NGO,FED,2015,1,9-77-1500027-1
9-77-1500027,9-77-1500027,4,77,2,2,8/19/16,6/11/15,6/11/15,5/7/19,2,US govt defendant,17,2,1,5,"GALLATIN WILDLIFE ASSOC, ET AL",BIZ,"UNITED STATES FOREST SE, ET AL",FED,GALLATIN WILDLIFE AS,UNITED STATES FOREST,PLT,DEF,STRONG,STRONG,NGO,FED,2016,2,9-77-1500027-2
9-77-1500027,9-77-1500027,4,77,2,2,6/24/19,6/11/15,6/11/15,5/7/19,2,US govt defendant,17,2,2,1,"GALLATIN WILDLIFE ASSOC, ET AL",BIZ,"UNITED STATES FOREST SE, ET AL",FED,GALLATIN WILDLIFE AS,UNITED STATES FOREST,PLT,DEF,STRONG,STRONG,NGO,FED,2019,3,9-77-1500027-3
9-77-1500027,9-77-1500027,4,77,2,2,8/16/16,6/11/15,6/11/15,5/7/19,2,US govt defendant,17,2,5,-8,"GALLATIN WILDLIFE ASSOC, ET AL",BIZ,"UNITED STATES FOREST SE, ET AL",FED,UNITED STATES FOREST,GALLATIN WILDLIFE AS,DEF,PLT,STRONG,STRONG,FED,NGO,2016,4,9-77-1500027-4
9-77-1500054,9-77-1500054,1,77,9,9,7/21/16,5/11/15,5/11/15,7/19/16,2,US govt defendant,19,0,1,2,ALLIANCE FOR THE WILD ROCKIES,NGO,"SAVAGE, ET AL",IND,ALLIANCE FOR THE WIL,SAVAGE,PLT,DEF,STRONG,STRONG,NGO,IND,2016,1,9-77-1500054-1
9-77-1500069,9-77-1500069,3,77,9,9,8/30/17,6/17/15,6/17/15,5/30/17,2,US govt defendant,11,0,5,-8,"SAVE OUR CABINETS, ET AL",NGO,"UNITED STATES FISH AND , ET AL",FED,MONTANORE MINERALS C,SAVE OUR CABINETS,DEF,PLT,MOD,MOD,FED,NGO,2017,1,9-77-1500069-1
9-77-1500069,9-77-1500069,3,77,9,9,9/11/17,6/17/15,6/17/15,5/30/17,2,US govt defendant,11,0,5,-8,"SAVE OUR CABINETS, ET AL",NGO,"UNITED STATES FISH AND , ET AL",FED,SAVE OUR CABINETS,UNITED STATES FISH A,PLT,DEF,STRONG,STRONG,NGO,FED,2017,2,9-77-1500069-2
9-77-1500069,9-77-1500069,3,77,9,9,8/29/17,6/17/15,6/17/15,5/30/17,2,US govt defendant,11,0,5,-8,"SAVE OUR CABINETS, ET AL",NGO,"UNITED STATES FISH AND , ET AL",FED,UNITED STATES FISH A,SAVE OUR CABINETS,DEF,PLT,STRONG,STRONG,FED,NGO,2017,3,9-77-1500069-3
9-77-1500098,9-77-1500098,1,77,9,9,7/15/16,7/30/15,7/30/15,7/14/16,2,US govt defendant,19,0,1,1,"NATIVE ECOSYSTEMS COUNC, ET AL",LOC,"MARTEN, ET AL",FED,NATIVE ECOSYSTEMS CO,MARTEN,PLT,DEF,STRONG,STRONG,LOC,FED,2016,1,9-77-1500098-1
9-77-1500106,9-77-1500106,3,77,9,9,10/5/17,8/17/15,8/17/15,8/14/17,2,federal question,14,0,5,-8,"MONTANA ELDERS FOR A LI, ET AL",NGO_O,"U.S. OFFICE OF SURFACE , ET AL",FED,"SIGNAL PEAK ENERGY,",MONTANA ENVIRONMENTA,DEF,PLT,MOD,MOD,FED,NGO,2017,1,9-77-1500106-1
9-77-1500106,9-77-1500106,3,77,9,9,10/13/17,8/17/15,8/17/15,8/14/17,2,federal question,14,0,5,-8,"MONTANA ELDERS FOR A LI, ET AL",NGO_O,"U.S. OFFICE OF SURFACE , ET AL",FED,"SIGNAL PEAK ENERGY,",MONTANA ENVIRONMENTA,DEF,PLT,MOD,MOD,FED,NGO,2017,2,9-77-1500106-2
9-77-1500106,9-77-1500106,3,77,9,9,10/13/17,8/17/15,8/17/15,8/14/17,2,federal question,14,0,5,-8,"MONTANA ELDERS FOR A LI, ET AL",NGO_O,"U.S. OFFICE OF SURFACE , ET AL",FED,U.S. OFFICE OF SURFA,MONTANA ENVIRONMENTA,DEF,PLT,STRONG,STRONG,FED,NGO,2017,3,9-77-1500106-3
9-77-1500148,9-77-1500148,2,77,9,9,1/4/18,11/12/15,11/12/15,10/19/17,2,US govt defendant,11,0,5,-8,"TEN LAKES SNOWMOBILE CL, ET AL",BIZ,"UNITED STATES FOREST SE, ET AL",FED,TEN LAKES SNOWMOBILE,UNITED STATES FOREST,PLT,DEF,STRONG,STRONG,BIZ,FED,2018,1,9-77-1500148-1
9-77-1500148,9-77-1500148,2,77,9,9,12/20/17,11/12/15,11/12/15,10/19/17,2,US govt defendant,11,0,5,-8,"TEN LAKES SNOWMOBILE CL, ET AL",BIZ,"UNITED STATES FOREST SE, ET AL",FED,UNITED STATES FOREST,TEN LAKES SNOWMOBILE,DEF,PLT,STRONG,STRONG,FED,BIZ,2017,2,9-77-1500148-2
9-77-1600021,9-77-1600021,1,77,9,9,10/23/17,2/9/16,2/9/16,8/22/17,2,US govt defendant,11,0,5,-8,ALLIANCE FOR THE WILD ROCKIES,NGO,"JEWELL, ET AL",FED,ASHE,ALLIANCE FOR THE WIL,DEF,PLT,MOD,MOD,FED,NGO,2017,1,9-77-1600021-1
9-77-1600052,9-77-1600052,9,77,4,4,1/4/21,5/31/16,5/31/16,9/20/19,2,US govt defendant,6,3,5,-8,UPPER MISSOURI WATERKEEPER,NGO,"UNITED STATES ENVIRONME, ET AL",FED,NATIONAL ASSOCIATION,UPPER MISSOURI WATER,DEF,PLT,STRONG,STRONG,FED,NGO,2021,1,9-77-1600052-1
9-77-1600052,9-77-1600052,9,77,4,4,10/28/19,5/31/16,5/31/16,9/20/19,2,US govt defendant,6,3,1,2,UPPER MISSOURI WATERKEEPER,NGO,"UNITED STATES ENVIRONME, ET AL",FED,NATIONAL ASSOCIATION,UPPER MISSOURI WATER,DEF,PLT,STRONG,STRONG,FED,NGO,2019,2,9-77-1600052-2
9-77-1600052,9-77-1600052,9,77,4,4,1/4/21,5/31/16,5/31/16,9/20/19,2,US govt defendant,6,3,5,-8,UPPER MISSOURI WATERKEEPER,NGO,"UNITED STATES ENVIRONME, ET AL",FED,STATE OF MONTANA DEP,UPPER MISSOURI WATER,DEF,PLT,MOD,MOD,STA,NGO,2021,3,9-77-1600052-3
9-77-1600052,9-77-1600052,9,77,4,4,2/18/20,5/31/16,5/31/16,9/20/19,2,US govt defendant,6,3,1,2,UPPER MISSOURI WATERKEEPER,NGO,"UNITED STATES ENVIRONME, ET AL",FED,STATE OF MONTANA DEP,UPPER MISSOURI WATER,DEF,PLT,MOD,MOD,STA,NGO,2020,4,9-77-1600052-4
9-77-1600052,9-77-1600052,9,77,4,4,1/4/21,5/31/16,5/31/16,9/20/19,2,US govt defendant,6,3,5,-8,UPPER MISSOURI WATERKEEPER,NGO,"UNITED STATES ENVIRONME, ET AL",FED,TREASURE STATE RESOU,UPPER MISSOURI WATER,DEF,PLT,MOD,MOD,FED,NGO,2021,5,9-77-1600052-5
9-77-1600052,9-77-1600052,9,77,4,4,10/28/19,5/31/16,5/31/16,9/20/19,2,US govt defendant,6,3,1,2,UPPER MISSOURI WATERKEEPER,NGO,"UNITED STATES ENVIRONME, ET AL",FED,TREASURE STATE RESOU,UPPER MISSOURI WATER,DEF,PLT,MOD,MOD,FED,NGO,2019,6,9-77-1600052-6
9-77-1600052,9-77-1600052,9,77,4,4,1/4/21,5/31/16,5/31/16,9/20/19,2,US govt defendant,6,3,5,-8,UPPER MISSOURI WATERKEEPER,NGO,"UNITED STATES ENVIRONME, ET AL",FED,U.S. ENVIRONMENTAL P,UPPER MISSOURI WATER,DEF,PLT,STRONG,STRONG,FED,NGO,2021,7,9-77-1600052-7
9-77-1600052,9-77-1600052,9,77,4,4,2/18/20,5/31/16,5/31/16,9/20/19,2,US govt defendant,6,3,1,2,UPPER MISSOURI WATERKEEPER,NGO,"UNITED STATES ENVIRONME, ET AL",FED,U.S. ENVIRONMENTAL P,UPPER MISSOURI WATER,DEF,PLT,STRONG,STRONG,FED,NGO,2020,8,9-77-1600052-8
9-77-1600052,9-77-1600052,9,77,4,4,2/18/20,5/31/16,5/31/16,9/20/19,2,US govt defendant,6,3,1,1,UPPER MISSOURI WATERKEEPER,NGO,"UNITED STATES ENVIRONME, ET AL",FED,UPPER MISSOURI WATER,U.S. ENVIRONMENTAL P,PLT,DEF,STRONG,STRONG,NGO,FED,2020,9,9-77-1600052-9
9-77-1600053,NA,4,NA,NA,9,9/8/17,4/5/16,NA,NA,2,NA,99,NA,5,-8,NA,NA,NA,NA,LIBBY PLACER MINING,UNITED STATES DEPART,NA,NA,NA,NA,NA,NA,2017,1,9-77-1600053-1
9-77-1600053,9-77-1600053,4,77,9,9,8/30/17,4/1/16,4/1/16,5/30/17,2,US govt defendant,11,0,5,-8,"SAVE OUR CABINETS, ET AL",NGO,"UNITED STATES DEPARTMEN, ET AL",FED,MONTANORE MINERALS C,SAVE OUR CABINETS,DEF,PLT,MOD,MOD,FED,NGO,2017,2,9-77-1600053-2
9-77-1600053,9-77-1600053,4,77,9,9,9/8/17,4/1/16,4/1/16,5/30/17,2,US govt defendant,11,0,5,-8,"SAVE OUR CABINETS, ET AL",NGO,"UNITED STATES DEPARTMEN, ET AL",FED,SAVE OUR CABINETS,UNITED STATES DEPART,PLT,DEF,STRONG,STRONG,NGO,FED,2017,3,9-77-1600053-3
9-77-1600053,9-77-1600053,4,77,9,9,8/29/17,4/1/16,4/1/16,5/30/17,2,US govt defendant,11,0,5,-8,"SAVE OUR CABINETS, ET AL",NGO,"UNITED STATES DEPARTMEN, ET AL",FED,UNITED STATES DEPART,SAVE OUR CABINETS,DEF,PLT,STRONG,STRONG,FED,NGO,2017,4,9-77-1600053-4
9-77-1600065,9-77-1600065,1,77,9,9,12/28/18,5/3/16,5/3/16,10/26/18,2,US govt defendant,6,3,5,-8,"WILDEARTH GUARDIANS, ET AL",NGO,"HOOVER, ET AL",FED,UNITED STATES FISH A,WILDEARTH GUARDIANS,DEF,PLT,MOD,MOD,FED,NGO,2018,1,9-77-1600065-1
9-77-1600158,9-77-1600158,3,77,9,9,10/19/18,12/28/16,12/28/16,6/29/18,2,US govt defendant,11,0,1,1,"BITTERROOT RIDGE RUNNER, ET AL",NGO,"UNITED STATES FOREST SE, ET AL",FED,BITTERROOT RIDGE RUN,UNITED STATES FOREST,PLT,DEF,STRONG,STRONG,NGO,FED,2018,1,9-77-1600158-1
9-77-1600158,9-77-1600158,3,77,9,9,10/18/18,12/28/16,12/28/16,6/29/18,2,US govt defendant,11,0,5,-8,"BITTERROOT RIDGE RUNNER, ET AL",NGO,"UNITED STATES FOREST SE, ET AL",FED,FRIENDS OF THE BITTE,BITTERROOT RIDGE RUN,DEF,PLT,MOD,MOD,FED,NGO,2018,2,9-77-1600158-2
9-77-1600158,9-77-1600158,3,77,9,9,10/10/18,12/28/16,12/28/16,6/29/18,2,US govt defendant,11,0,5,-8,"BITTERROOT RIDGE RUNNER, ET AL",NGO,"UNITED STATES FOREST SE, ET AL",FED,UNITED STATES FOREST,BITTERROOT RIDGE RUN,DEF,PLT,STRONG,STRONG,FED,NGO,2018,3,9-77-1600158-3
9-77-1700031,9-77-1700031,2,77,4,4,1/29/19,3/30/17,3/30/17,11/15/18,2,US govt defendant,6,1,2,5,"NORTHERN PLAINS RESOURC, ET AL",NGO,"SHANNON, ET AL",FED,NORTHERN PLAINS RESO,SHANNON,PLT,DEF,STRONG,STRONG,NGO,FED,2019,1,9-77-1700031-1
9-77-1700031,9-77-1700031,2,77,4,4,12/21/18,3/30/17,3/30/17,11/15/18,2,US govt defendant,6,1,2,5,"NORTHERN PLAINS RESOURC, ET AL",NGO,"SHANNON, ET AL",FED,TRANSCANADA KEYSTONE,NORTHERN PLAINS RESO,DEF,PLT,STRONG,STRONG,FED,NGO,2018,2,9-77-1700031-2
9-77-1700047,NA,1,NA,NA,9,8/10/18,4/10/17,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,ALLIANCE FOR THE WIL,MARTEN,NA,NA,NA,NA,NGO,FED,2018,1,9-77-1700047-1
9-77-1700053,9-77-1700053,1,77,9,9,8/17/18,4/27/17,4/27/17,8/1/18,2,US govt defendant,6,2,1,1,"NATIVE ECOSYSTEMS COUNC, ET AL",LOC,"ERICKSON, ET AL",IND,NATIVE ECOSYSTEMS CO,ERICKSON,PLT,DEF,STRONG,STRONG,LOC,IND,2018,1,9-77-1700053-1
9-77-1700077,9-77-1700077,1,77,9,9,1/31/19,6/8/17,6/8/17,12/10/18,2,federal question,6,2,1,1,"NATIVE ECOSYSTEMS COUNC, ET AL",LOC,"MARTEN, ET AL",FED,NATIVE ECOSYSTEMS CO,MARTEN,PLT,DEF,STRONG,STRONG,LOC,FED,2019,1,9-77-1700077-1
9-77-1700153,9-77-1700153,1,77,9,9,12/21/18,10/20/17,10/20/17,11/19/18,2,US govt defendant,6,2,1,1,"NATIVE ECOSYSTEMS COUNC, ET AL",LOC,"MARTEN, ET AL",FED,NATIVE ECOSYSTEMS CO,MARTEN,PLT,DEF,STRONG,STRONG,LOC,FED,2018,1,9-77-1700153-1
9-77-1700155,9-77-1700155,2,77,9,9,6/20/18,10/25/17,10/25/17,6/12/19,2,US govt defendant,6,2,2,1,"COTTONWOOD ENVIRONMENTA, ET AL",BIZ,"U.S. SHEEP EXPERIMENT S, ET AL",FED,COTTONWOOD ENVIRONME,U.S. SHEEP EXPERIMEN,PLT,DEF,STRONG,STRONG,BIZ,FED,2018,1,9-77-1700155-1
9-77-1700155,9-77-1700155,2,77,9,9,6/14/19,10/25/17,10/25/17,6/12/19,2,US govt defendant,6,2,2,1,"COTTONWOOD ENVIRONMENTA, ET AL",BIZ,"U.S. SHEEP EXPERIMENT S, ET AL",FED,COTTONWOOD ENVIRONME,U.S. SHEEP EXPERIMEN,PLT,DEF,STRONG,STRONG,BIZ,FED,2019,2,9-77-1700155-2
9-77-1800012,9-77-1800012,3,77,2,2,2/25/19,2/8/18,2/8/18,2/20/19,2,US govt defendant,3,0,1,3,COTTONWOOD ENVIRONMENTAL LAW C,BIZ,"ZINKE, ET AL",FED,COTTONWOOD ENVIRONME,BERNHARDT,PLT,DEF,STRONG,STRONG,BIZ,FED,2019,1,9-77-1800012-1
