CDD_ID_A,CDD_ID_D,CDD_ID_row,DISTRICT,OFFICE,DOFFICE,DKTDATE,DDKTDATE,JUDGDATE,FILEDATE,TERMDATE,JURIS,DJURIS,DISP,JUDGMENT,ADISP,OUTCOME,DPLT,DPLT_typ,DDEF,DDEF_typ,PLT,DEF,appellant_PLT_DEF,appellee_PLT_DEF,match_type,match_type_update,yr_file,yr_term,PLT_typ,DEF_typ,row_add,ID
9-76-1800187,9-76-1800187,13,76,1,1,2020-08-07,2018-04-30,2022-01-05,2018-04-30,1900-01-01,2,US govt defendant,-8,-8,1,2,"WESTERN WATERSHEDS PROJ, ET AL",NGO,"ZINKE, ET AL",FED,ANSCHUTZ EXPLORATION,WESTERN WATERSHEDS P,DEF,PLT,MOD,MOD,2020,2022,FED,NGO,2,9-76-1800187-2
9-76-1800187,9-76-1800187,13,76,1,1,2020-09-08,2018-04-30,2022-01-05,2018-04-30,1900-01-01,2,US govt defendant,-8,-8,1,2,"WESTERN WATERSHEDS PROJ, ET AL",NGO,"ZINKE, ET AL",FED,ANSCHUTZ EXPLORATION,WESTERN WATERSHEDS P,DEF,PLT,MOD,MOD,2020,2022,FED,NGO,3,9-76-1800187-3
9-76-1800187,9-76-1800187,13,76,1,1,2020-10-16,2018-04-30,2021-01-27,2018-04-30,1900-01-01,2,US govt defendant,-8,-8,5,-8,"WESTERN WATERSHEDS PROJ, ET AL",NGO,"ZINKE, ET AL",FED,BALLARD PETROLEUM HO,WESTERN WATERSHEDS P,DEF,PLT,MOD,MOD,2020,2021,FED,NGO,4,9-76-1800187-4
9-76-1800187,9-76-1800187,13,76,1,1,2020-04-01,2018-04-30,1900-01-01,2018-04-30,1900-01-01,2,US govt defendant,-8,-8,-8,-8,"WESTERN WATERSHEDS PROJ, ET AL",NGO,"ZINKE, ET AL",FED,BERNHARDT,WESTERN WATERSHEDS P,DEF,PLT,MOD,MOD,2020,1900,FED,NGO,5,9-76-1800187-5
9-76-1800187,9-76-1800187,13,76,1,1,2020-06-01,2018-04-30,2020-12-10,2018-04-30,1900-01-01,2,US govt defendant,-8,-8,4,-8,"WESTERN WATERSHEDS PROJ, ET AL",NGO,"ZINKE, ET AL",FED,CHESAPEAKE EXPLORATI,WESTERN WATERSHEDS P,DEF,PLT,MOD,MOD,2020,2020,FED,NGO,6,9-76-1800187-6
9-76-1800187,9-76-1800187,13,76,1,1,2020-09-08,2018-04-30,2022-01-05,2018-04-30,1900-01-01,2,US govt defendant,-8,-8,1,2,"WESTERN WATERSHEDS PROJ, ET AL",NGO,"ZINKE, ET AL",FED,CHESAPEAKE EXPLORATI,WESTERN WATERSHEDS P,DEF,PLT,MOD,MOD,2020,2022,FED,NGO,7,9-76-1800187-7
9-76-1800187,9-76-1800187,13,76,1,1,2021-08-17,2018-04-30,1900-01-01,2018-04-30,1900-01-01,2,US govt defendant,-8,-8,-8,-8,"WESTERN WATERSHEDS PROJ, ET AL",NGO,"ZINKE, ET AL",FED,HAALAND,WESTERN WATERSHEDS P,DEF,PLT,MOD,MOD,2021,1900,FED,NGO,8,9-76-1800187-8
9-76-1800187,9-76-1800187,13,76,1,1,2020-04-01,2018-04-30,1900-01-01,2018-04-30,1900-01-01,2,US govt defendant,-8,-8,-8,-8,"WESTERN WATERSHEDS PROJ, ET AL",NGO,"ZINKE, ET AL",FED,STATE OF WYOMING,WESTERN WATERSHEDS P,DEF,PLT,MOD,MOD,2020,1900,STA,NGO,9,9-76-1800187-9
9-76-1800187,9-76-1800187,13,76,1,1,2021-08-17,2018-04-30,1900-01-01,2018-04-30,1900-01-01,2,US govt defendant,-8,-8,-8,-8,"WESTERN WATERSHEDS PROJ, ET AL",NGO,"ZINKE, ET AL",FED,STATE OF WYOMING,WESTERN WATERSHEDS P,DEF,PLT,MOD,MOD,2021,1900,STA,NGO,10,9-76-1800187-10
9-76-1800187,9-76-1800187,13,76,1,1,2020-10-16,2018-04-30,2021-01-27,2018-04-30,1900-01-01,2,US govt defendant,-8,-8,5,-8,"WESTERN WATERSHEDS PROJ, ET AL",NGO,"ZINKE, ET AL",FED,VERMILION ENERGY USA,WESTERN WATERSHEDS P,DEF,PLT,MOD,MOD,2020,2021,FED,NGO,11,9-76-1800187-11
9-76-1800187,9-76-1800187,13,76,1,1,2020-04-01,2018-04-30,1900-01-01,2018-04-30,1900-01-01,2,US govt defendant,-8,-8,-8,-8,"WESTERN WATERSHEDS PROJ, ET AL",NGO,"ZINKE, ET AL",FED,WESTERN ENERGY ALLIA,WESTERN WATERSHEDS P,DEF,PLT,MOD,MOD,2020,1900,FED,NGO,12,9-76-1800187-12
9-76-1800187,9-76-1800187,13,76,1,1,2021-08-10,2018-04-30,1900-01-01,2018-04-30,1900-01-01,2,US govt defendant,-8,-8,-8,-8,"WESTERN WATERSHEDS PROJ, ET AL",NGO,"ZINKE, ET AL",FED,WESTERN ENERGY ALLIA,WESTERN WATERSHEDS P,DEF,PLT,MOD,MOD,2021,1900,FED,NGO,13,9-76-1800187-13
9-76-1800465,9-76-1800465,1,76,3,3,2019-12-16,2018-10-23,2020-05-20,2018-10-23,2019-12-06,2,US govt defendant,6,2,2,1,"FRIENDS OF RAPID RIVER, ET AL",NGO,"PROBERT, ET AL",FED,FRIENDS OF RAPID RIV,PROBERT,PLT,DEF,STRONG,STRONG,2019,2020,NGO,FED,1,9-76-1800465-1
9-76-1900065,9-76-1900065,2,76,1,1,2021-06-30,2019-02-20,2021-10-01,2019-02-20,2021-04-16,2,federal question,11,0,5,-8,"WESTERN WATERSHEDS PROJ, ET AL",NGO,"US SHEEP EXPERIMENT STA, ET AL",FED,AMERICAN SHEEP INDUS,WESTERN WATERSHEDS P,DEF,PLT,STRONG,STRONG,2021,2021,FED,NGO,1,9-76-1900065-1
9-76-1900065,9-76-1900065,2,76,1,1,2021-06-16,2019-02-20,2021-10-01,2019-02-20,2021-04-16,2,federal question,11,0,5,-8,"WESTERN WATERSHEDS PROJ, ET AL",NGO,"US SHEEP EXPERIMENT STA, ET AL",FED,U.S. SHEEP EXPERIMEN,WESTERN WATERSHEDS P,DEF,PLT,STRONG,STRONG,2021,2021,FED,NGO,2,9-76-1900065-2
9-76-1900103,9-76-1900103,1,76,1,1,2020-12-01,2019-04-01,2021-01-28,2019-04-01,2020-10-01,2,US govt defendant,11,0,5,-8,"HAUSRATH, ET AL",IND,UNITED STATES DEPARTMENT OF TH,FED,UNITED STATES AIR FO,HAUSRATH,DEF,PLT,STRONG,STRONG,2020,2021,FED,IND,1,9-76-1900103-1
9-76-1900195,9-76-1900195,2,76,1,1,2021-11-16,2019-05-29,1900-01-01,2019-05-29,2021-02-10,2,US govt defendant,11,0,-8,-8,IDAHO STATE SNOWMOBILE ASSOCIA,BIZ,"U.S. FOREST SERVICE, ET AL",FED,UNITED STATES FOREST,IDAHO STATE SNOWMOBI,DEF,PLT,STRONG,STRONG,2021,1900,FED,BIZ,1,9-76-1900195-1
9-76-1900195,9-76-1900195,2,76,1,1,2021-11-30,2019-05-29,1900-01-01,2019-05-29,2021-02-10,2,US govt defendant,11,0,-8,-8,IDAHO STATE SNOWMOBILE ASSOCIA,BIZ,"U.S. FOREST SERVICE, ET AL",FED,WINTER WILDLANDS ALL,IDAHO STATE SNOWMOBI,DEF,PLT,MOD,MOD,2021,1900,NGO,BIZ,2,9-76-1900195-2
9-76-1900332,9-76-1900332,1,76,2,1,2021-06-25,2019-08-29,1900-01-01,2019-08-29,2021-04-27,2,US govt defendant,11,0,-8,-8,ALLIANCE FOR THE WILD ROCKIES,NGO,"HIGGINS, ET AL",FED,PETRICK,ALLIANCE FOR THE WIL,DEF,PLT,STRONG,STRONG,2021,1900,FED,NGO,1,9-76-1900332-1
9-76-2000243,9-76-2000243,1,76,2,1,2020-07-14,2020-05-20,2021-02-22,2020-05-20,2022-03-02,2,US govt defendant,11,0,2,1,"FRIENDS OF THE CLEARWAT, ET AL",NGO,"HIGGINS, ET AL",FED,FRIENDS OF THE CLEAR,HIGGINS,PLT,DEF,STRONG,STRONG,2020,2021,NGO,FED,1,9-76-2000243-1
9-76-2100244,9-76-2100244,1,76,2,4,2021-09-20,2021-06-07,1900-01-01,2021-06-07,1900-01-01,2,US govt defendant,-8,-8,-8,-8,ALLIANCE FOR THE WILD ROCKIES,NGO,"UNITED STATES FOREST SE, ET AL",FED,UNITED STATES FOREST,ALLIANCE FOR THE WIL,DEF,PLT,STRONG,STRONG,2021,1900,FED,NGO,1,9-76-2100244-1
9-76-8304179,NA,2,NA,NA,1,1996-01-11,1983-12-12,1997-12-01,NA,NA,2,NA,99,NA,5,-8,NA,NA,NA,NA,M.A. ET AL,STATE ET AL,NA,NA,NA,NA,1996,1997,NA,NA,1,9-76-8304179-1
9-76-8304179,NA,2,NA,NA,1,1996-01-11,1983-12-12,1997-12-01,NA,NA,2,NA,99,NA,5,-8,NA,NA,NA,NA,NORANDA ET AL,STATE ET AL,NA,NA,NA,NA,1996,1997,NA,NA,2,9-76-8304179-2
9-76-8804100,9-76-8804100,1,76,4,1,1989-03-03,1988-10-11,1990-12-17,1988-10-11,1989-01-24,2,US govt defendant,6,2,1,1,UPPER SNAKE RIVER CHAPTER,NGO,"HODEL, DONALD, ET AL",FED,UPPER ET AL,HODEL ET AL,PLT,DEF,STRONG,STRONG,1989,1990,NGO,FED,1,9-76-8804100-1
9-76-9000477,9-76-9000477,1,76,3,1,1992-06-30,1990-10-12,1993-12-21,1990-10-12,1992-03-06,2,US govt defendant,3,-8,1,1,HELCA MINING COMPANY,BIZ,"EPA, ET AL",FED,HECLA,EPA ET AL,DEF,DEF,STRONG,STRONG,1992,1993,FED,FED,1,9-76-9000477-1
9-76-9100011,NA,1,NA,NA,1,2001-05-21,2001-01-09,2002-12-12,NA,NA,2,NA,99,NA,1,2,NA,NA,NA,NA,IDAHO ET AL,KEMPTHORNE ET,NA,NA,NA,NA,2001,2002,NA,FED,1,9-76-9100011-1
9-76-9100411,9-76-9100411,1,76,4,1,1992-06-24,1991-09-18,1995-01-20,1991-09-18,1992-05-14,2,US govt defendant,3,-8,1,3,"NAT'L WILDLIFE FED, ET AL",NGO,"MADIGAN, SECY AGRI, ET AL",FED,NAT'L ET AL,MADIGAN ET AL,PLT,DEF,STRONG,STRONG,1992,1995,NGO,FED,1,9-76-9100411-1
9-76-9100423,9-76-9100423,1,76,4,1,1991-12-03,1991-10-04,1992-03-23,1991-10-04,1993-07-22,2,US govt defendant,17,2,1,6,HEALTH & WELFARE ID,BIZ,"DOE, ET AL",IND,NONE,IDAHO ET AL,DEF,PLT,STRONG,STRONG,1991,1992,IND,BIZ,1,9-76-9100423-1
9-76-9200135,9-76-9200135,1,76,1,1,1992-08-10,1992-04-02,1993-03-19,1992-04-02,1992-06-25,2,US govt defendant,9,2,1,3,"FRIENDS OF THE PAYET, ET AL",NGO,"HORSESHOE BEND HYDRO, ET AL",FED,FRIENDS ET AL,HORSESHOE ET A,PLT,DEF,STRONG,STRONG,1992,1993,NGO,FED,1,9-76-9200135-1
9-76-9200189,NA,1,NA,NA,1,1995-07-25,1992-05-13,1995-12-08,NA,NA,2,NA,99,NA,4,-8,NA,NA,NA,NA,DOD,GREATER ET AL,NA,NA,NA,NA,1995,1995,NA,NA,1,9-76-9200189-1
9-76-9200341,9-76-9200341,1,76,1,1,1994-02-01,1992-08-27,1994-11-25,1992-08-27,1993-10-28,2,US govt defendant,6,2,1,1,"FOREST CONSERV.COUN., ET AL",NGO,"MADIGAN, SECY AGRI, ET AL",FED,FOREST ET AL,ESPY ET AL,PLT,DEF,MOD,MOD,1994,1994,NGO,FED,1,9-76-9200341-1
9-76-9300035,NA,1,NA,NA,1,1995-01-27,1993-09-17,1996-06-24,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,SWANSON ET AL,USFS,NA,NA,NA,NA,1995,1996,NA,NA,1,9-76-9300035-1
9-76-9300168,9-76-9300168,2,76,4,1,1994-03-08,1993-05-07,1995-06-29,1993-05-07,1993-12-14,2,US govt defendant,6,1,1,6,"ID FARM BUREAU FED, ET AL",BIZ,"BABBITT, ET AL",FED,IDAHO ET AL,BABBITT,PLT,DEF,STRONG,STRONG,1994,1995,BIZ,FED,1,9-76-9300168-1
9-76-9300267,9-76-9300267,1,76,1,1,1995-10-17,1993-07-14,1997-05-15,1993-07-14,1995-08-31,2,US govt defendant,17,-8,2,6,"IDAHO FARM BUREAU, ET AL",BIZ,"BABBITT, ET AL",FED,IDAHO ET AL,BABBITT ET AL,PLT,DEF,STRONG,STRONG,1995,1997,BIZ,FED,1,9-76-9300267-1
9-76-9300333,NA,1,NA,NA,1,1994-12-07,1993-08-31,1995-08-24,NA,NA,2,NA,99,NA,1,1,NA,NA,NA,NA,V-1,USA,NA,NA,NA,NA,1994,1995,NA,FED,1,9-76-9300333-1
9-76-9300390,9-76-9300390,1,76,1,1,1994-04-05,1993-10-08,1995-05-10,1993-10-08,1994-02-08,2,US govt defendant,6,2,1,1,"IDAHO SPORTING, ET AL",NGO,"FOREST SERVICE, US",FED,IDAHO ET AL,FOREST,PLT,DEF,STRONG,STRONG,1994,1995,NGO,FED,1,9-76-9300390-1
9-76-9400159,NA,2,NA,NA,1,1995-02-22,1994-04-13,1995-07-10,NA,NA,2,NA,99,NA,4,-8,NA,NA,NA,NA,INTERMOUNTAIN ET,PACIFIC ET AL,NA,NA,NA,NA,1995,1995,NA,NA,1,9-76-9400159-1
9-76-9400159,NA,2,NA,NA,1,1995-02-23,1994-04-13,1995-07-10,NA,NA,2,NA,99,NA,4,-8,NA,NA,NA,NA,THOMAS ET AL,PACIFIC ET AL,NA,NA,NA,NA,1995,1995,FED,NA,2,9-76-9400159-2
9-76-9400206,9-76-9400206,2,76,3,1,2004-01-27,1994-05-10,2005-12-05,1994-05-10,1994-11-17,1,US govt plaintiff,14,-8,1,2,"USA, ET AL",FED,"ASARCO, INCORPORATED, ET AL",BIZ,USA ET AL,STATE ET AL,PLT,DEF,MOD,MOD,2004,2005,FED,BIZ,1,9-76-9400206-1
9-76-9400206,9-76-9400206,2,76,3,1,2004-06-10,1994-05-10,2005-12-05,1994-05-10,1994-11-17,1,US govt plaintiff,14,-8,1,2,"USA, ET AL",FED,"ASARCO, INCORPORATED, ET AL",BIZ,USA ET AL,STATE ET AL,PLT,DEF,MOD,MOD,2004,2005,FED,BIZ,2,9-76-9400206-2
9-76-9400315,9-76-9400315,1,76,1,1,1994-09-28,1994-07-13,1995-03-16,1994-07-13,1994-12-08,2,US govt defendant,17,1,5,-8,"IDAHO SPORTING, ET AL",NGO,"BOSWORTH, ET AL",FED,IDAHO ET AL,BOSWORTH ET AL,PLT,DEF,STRONG,STRONG,1994,1995,NGO,FED,1,9-76-9400315-1
9-76-9400330,9-76-9400330,1,76,3,1,1997-01-13,1994-07-21,1998-04-02,1994-07-21,1994-12-22,2,US govt defendant,14,-8,1,1,"CLEARWATER CTY, ID, ET AL",LOC,"US ARMY CORPS OF ENG, ET AL",FED,CLEARWATER ET AL,U.S. ET AL,PLT,DEF,STRONG,STRONG,1997,1998,LOC,FED,1,9-76-9400330-1
9-76-9500051,9-76-9500051,1,76,1,1,1997-07-01,1995-01-24,1998-02-13,1995-01-24,1995-02-08,2,US govt defendant,12,-8,1,1,IDAHO SPORTING,NGO,"KING, ET AL",FED,IDAHO,JEMMET ET AL,PLT,DEF,MOD,MOD,1997,1998,NGO,FED,1,9-76-9500051-1
9-76-9500257,9-76-9500257,1,76,1,1,1995-08-25,1995-06-13,1996-05-03,1995-06-13,1996-09-26,2,US govt defendant,13,-8,1,1,"IDAHO CONSV LEAGUE, ET AL",NGO,"RITTENHOUSE, ET AL",FED,IDAHO ET AL,RITTENHOUSE ET,PLT,DEF,STRONG,STRONG,1995,1996,NGO,FED,1,9-76-9500257-1
9-76-9500260,9-76-9500260,1,76,1,1,1995-08-25,1995-06-16,1996-05-03,1995-06-16,1996-09-26,2,US govt defendant,13,-8,1,1,"ALLIANCE FOR WILD, ET AL",NGO,"FOREST SERVICE, US",FED,THE ET AL,UNITED,DEF,PLT,STRONG,STRONG,1995,1996,FED,NGO,1,9-76-9500260-1
9-76-9500367,9-76-9500367,1,76,1,1,1995-11-20,1995-09-15,1996-03-15,1995-09-15,1997-07-25,2,US govt defendant,14,-8,2,1,IDAHO SPORTING,NGO,"FOREST SERVICE, US",FED,IDAHO,U.S. ET AL,PLT,DEF,MOD,MOD,1995,1996,NGO,FED,1,9-76-9500367-1
9-76-9500438,9-76-9500438,1,76,1,1,1996-10-08,1995-11-02,1997-05-21,1995-11-02,1996-09-05,2,US govt defendant,3,-8,5,-8,MIKES SAND & GRAVEL,BIZ,USA,FED,MIKE'S,USA,PLT,DEF,STRONG,STRONG,1996,1997,BIZ,FED,1,9-76-9500438-1
9-76-9600025,9-76-9600025,1,76,1,1,1997-02-24,1996-01-17,1997-08-21,1996-01-17,1997-03-28,2,US govt defendant,17,2,1,1,IDAHO SPORTING,NGO,"FOREST SERVICE, US",FED,IDAHO ET AL,U.S.,PLT,DEF,MOD,MOD,1997,1997,NGO,FED,1,9-76-9600025-1
9-76-9600095,9-76-9600095,1,76,1,1,1996-06-04,1996-03-04,1996-11-12,1996-03-04,1996-04-17,2,federal question,14,-8,5,-8,IDAHO SPORTING,NGO,"FOREST SERVICE, US",FED,IDAHO ET AL,U.S.,PLT,DEF,MOD,MOD,1996,1996,NGO,FED,1,9-76-9600095-1
9-76-9600122,9-76-9600122,1,76,3,1,1998-12-23,1996-03-22,2000-06-15,1996-03-22,2011-09-08,1,US govt plaintiff,9,3,1,6,"USA, ET AL",FED,"ASARCO, INCORPORATED, ET AL",BIZ,USA,ASARCO ET AL,PLT,DEF,STRONG,STRONG,1998,2000,FED,BIZ,1,9-76-9600122-1
9-76-9600454,9-76-9600454,1,76,4,1,1997-02-28,1996-10-11,1997-09-22,1996-10-11,2001-11-28,1,US govt plaintiff,5,1,5,-8,USA,FED,V-1 OIL COMPANY,BIZ,V-1,USA,DEF,PLT,STRONG,STRONG,1997,1997,BIZ,FED,1,9-76-9600454-1
9-76-9600553,9-76-9600553,1,76,1,1,1997-07-15,1996-12-20,1998-03-04,1996-12-20,1997-05-30,2,US govt defendant,6,2,1,1,"NEIGHBORS OF CUDDY, ET AL",CIVIC,"FOREST SERVICE, US",FED,NEIGHBORS ET AL,US,PLT,DEF,MOD,MOD,1997,1998,CIVIC,FED,1,9-76-9600553-1
9-76-9700519,9-76-9700519,5,76,1,1,2001-10-10,1997-10-31,2002-11-21,1997-10-31,2003-03-14,2,US govt defendant,14,-8,5,-8,"IDAHO WATERSHEDS, ET AL",NGO,"HAHN, ET AL",FED,C ET AL,IDAHO ET AL,DEF,PLT,MOD,MOD,2001,2002,FED,NGO,1,9-76-9700519-1
9-76-9700519,9-76-9700519,5,76,1,1,2001-02-15,1997-10-31,2002-09-24,1997-10-31,2003-03-14,2,US govt defendant,14,-8,1,1,"IDAHO WATERSHEDS, ET AL",NGO,"HAHN, ET AL",FED,HAHN ET AL,IDAHO ET AL,DEF,PLT,STRONG,STRONG,2001,2002,FED,NGO,2,9-76-9700519-2
9-76-9700519,9-76-9700519,5,76,1,1,1999-07-15,1997-10-31,1999-08-20,1997-10-31,2003-03-14,2,US govt defendant,14,-8,2,2,"IDAHO WATERSHEDS, ET AL",NGO,"HAHN, ET AL",FED,IDAHO ET AL,HAHN ET AL,PLT,DEF,STRONG,STRONG,1999,1999,NGO,FED,3,9-76-9700519-3
9-76-9700519,9-76-9700519,5,76,1,1,2001-01-12,1997-10-31,2002-09-24,1997-10-31,2003-03-14,2,US govt defendant,14,-8,1,1,"IDAHO WATERSHEDS, ET AL",NGO,"HAHN, ET AL",FED,OWYHEE ET AL,IDAHO ET AL,DEF,PLT,MOD,MOD,2001,2002,FED,NGO,4,9-76-9700519-4
9-76-9700519,9-76-9700519,5,76,1,1,2001-02-15,1997-10-31,2002-09-24,1997-10-31,2003-03-14,2,US govt defendant,14,-8,1,1,"IDAHO WATERSHEDS, ET AL",NGO,"HAHN, ET AL",FED,PETAN ET AL,IDAHO ET AL,DEF,PLT,STRONG,STRONG,2001,2002,FED,NGO,5,9-76-9700519-5
9-76-9800223,9-76-9800223,2,76,1,1,1999-01-13,1998-05-21,1999-03-23,1998-05-21,1999-06-11,2,federal question,13,-8,2,1,IDAHO SPORTING,NGO,"ALEXANDER, ET AL",IND,IDAHO ET AL,ALEXANDER ET A,PLT,DEF,STRONG,STRONG,1999,1999,NGO,IND,1,9-76-9800223-1
9-76-9800223,9-76-9800223,2,76,1,1,2000-05-15,1998-05-21,2001-11-16,1998-05-21,1999-06-11,2,federal question,13,-8,1,1,IDAHO SPORTING,NGO,"ALEXANDER, ET AL",IND,IDAHO ET AL,ALEXANDER ET A,PLT,DEF,STRONG,STRONG,2000,2001,NGO,IND,2,9-76-9800223-2
9-76-9800315,9-76-9800315,1,76,3,1,1999-06-25,1998-08-10,2000-08-16,1998-08-10,1999-08-18,2,US govt defendant,14,-8,1,1,"FRIENDS OF CLEARWTR, ET AL",NGO,"DOMBECK, ET AL",FED,FRIENDS ET AL,DOMBECK ET AL,PLT,DEF,STRONG,STRONG,1999,2000,NGO,FED,1,9-76-9800315-1
9-76-9800406,NA,2,NA,NA,1,2007-02-07,1998-10-20,2007-09-11,NA,NA,1,NA,99,NA,5,-8,NA,NA,NA,NA,FMC ET AL,USA,NA,NA,NA,NA,2007,2007,NA,FED,1,9-76-9800406-1
9-76-9800406,9-76-9800406,2,76,4,1,1999-08-19,1998-10-16,2000-07-07,1998-10-16,1999-07-13,1,US govt plaintiff,14,-8,1,1,USA,FED,FMC CORPORATION,BIZ,SHOSHONE-BANNOCK,USA,DEF,PLT,MOD,MOD,1999,2000,BIZ,FED,2,9-76-9800406-2
9-76-9800493,9-76-9800493,1,76,1,1,1999-08-10,1998-12-09,2000-07-19,1998-12-09,1999-07-28,2,US govt defendant,6,2,1,1,IDAHO SPORTING,NGO,"RITTENHOUSE, ET AL",FED,IDAHO ET AL,RITTENHOUSE ET,PLT,DEF,STRONG,STRONG,1999,2000,NGO,FED,1,9-76-9800493-1
9-76-9900217,9-76-9900217,3,76,1,1,1999-08-30,1999-06-07,1999-09-30,1999-06-07,2001-03-26,2,US govt defendant,14,-8,5,-8,"IDAHO SPORTING, ET AL",NGO,"ALEXANDER, ET AL",IND,IDAHO ET AL,ALEXANDER ET A,PLT,DEF,STRONG,STRONG,1999,1999,NGO,IND,1,9-76-9900217-1
9-76-9900217,9-76-9900217,3,76,1,1,1999-09-30,1999-06-07,2000-08-17,1999-06-07,2001-03-26,2,US govt defendant,14,-8,1,2,"IDAHO SPORTING, ET AL",NGO,"ALEXANDER, ET AL",IND,IDAHO ET AL,ALEXANDER ET A,PLT,DEF,STRONG,STRONG,1999,2000,NGO,IND,2,9-76-9900217-2
9-76-9900217,9-76-9900217,3,76,1,1,2001-04-20,1999-06-07,2002-09-05,1999-06-07,2001-03-26,2,US govt defendant,14,-8,1,3,"IDAHO SPORTING, ET AL",NGO,"ALEXANDER, ET AL",IND,IDAHO ET AL,ALEXANDER ET A,PLT,DEF,STRONG,STRONG,2001,2002,NGO,IND,3,9-76-9900217-3
9-76-9900481,9-76-9900481,1,76,3,1,2000-07-17,1999-10-19,2000-09-26,1999-10-19,2000-04-05,2,US govt defendant,14,-8,5,-8,LAKE PEND OREILLE ID,NGO,"USACE, ET AL",FED,USACE,LAKE,DEF,PLT,STRONG,STRONG,2000,2000,FED,NGO,1,9-76-9900481-1
9-77-0000039,9-77-0000039,1,77,4,4,2006-03-17,2000-03-30,2006-05-24,2000-03-30,2006-09-22,2,US govt defendant,13,-8,5,-8,MONTANA WILDERNESS,NGO,"FRY, ET AL",FED,FRY ET AL,MONTANA ET AL,DEF,PLT,STRONG,STRONG,2006,2006,FED,NGO,1,9-77-0000039-1
9-77-0000069,9-77-0000069,1,77,9,9,2004-12-30,2000-04-12,2006-11-13,2000-04-12,2004-06-29,2,US govt defendant,6,2,1,1,"GROS VENTRE TRIBE, ET AL",TRIBE,"BLM!, ET AL",FED,GROS ET AL,USA ET AL,PLT,DEF,MOD,MOD,2004,2006,TRIBE,FED,1,9-77-0000069-1
9-77-0000199,9-77-0000199,1,77,9,9,2003-06-03,2000-11-21,2003-07-30,2000-11-21,2003-03-27,2,US govt defendant,6,2,5,-8,"MT WILDERNESS ASSOC, ET AL",BIZ,"USFS, ET AL",FED,GREAT ET AL,MONTANA ET AL,DEF,PLT,STRONG,STRONG,2003,2003,FED,BIZ,1,9-77-0000199-1
9-77-0100027,9-77-0100027,1,77,6,6,2003-06-05,2001-05-10,2004-07-14,2001-05-10,2003-03-31,2,US govt defendant,6,2,1,1,"COLD MOUNTAIN, ET AL",BIZ,"MT ST DEPT LIV, ET AL",FED,COLD ET AL,MO ET AL,PLT,DEF,MOD,MOD,2003,2004,BIZ,FED,1,9-77-0100027-1
9-77-0100072,9-77-0100072,1,77,9,9,2003-11-13,2001-03-30,2005-12-01,2001-03-30,2003-08-26,1,US govt plaintiff,6,1,1,1,"USA, ET AL",FED,W.R.GRACE & COMPANY,BIZ,W.R.,USA ET AL,DEF,PLT,MOD,MOD,2003,2005,BIZ,FED,1,9-77-0100072-1
9-77-0100096,9-77-0100096,1,77,1,1,2004-01-06,2001-06-13,2004-08-26,2001-06-13,2003-12-10,2,US govt defendant,14,-8,1,1,NORTHERN PLAINS RES,NGO,"NORTON, ET AL",FED,NORTHERN,U.S. ET AL,DEF,PLT,STRONG,STRONG,2004,2004,FED,NGO,1,9-77-0100096-1
9-77-0100152,9-77-0100152,2,77,9,9,2005-06-21,2001-08-28,2005-09-26,2001-08-28,2005-03-28,2,US govt defendant,14,-8,5,-8,"ROCK CREEK ALLIANCE, ET AL",NGO,"CABINET RESOURCES, ET AL",BIZ,ROCK ET AL,US ET AL,PLT,DEF,MOD,MOD,2005,2005,NGO,BIZ,1,9-77-0100152-1
9-77-0100152,9-77-0100152,2,77,9,9,2005-06-21,2001-08-28,2005-09-26,2001-08-28,2005-03-28,2,US govt defendant,14,-8,5,-8,"ROCK CREEK ALLIANCE, ET AL",NGO,"CABINET RESOURCES, ET AL",BIZ,US ET AL,ROCK ET AL,DEF,PLT,MOD,MOD,2005,2005,BIZ,NGO,2,9-77-0100152-2
9-77-0100172,9-77-0100172,1,77,9,9,2002-09-30,2001-10-01,2002-12-24,2001-10-01,2002-07-25,2,US govt defendant,11,-8,5,-8,"NATIVE ECOSYSTEMS, ET AL",NGO,"REESE, ET AL",FED,USFS ET AL,NATIVE ET AL,DEF,PLT,STRONG,STRONG,2002,2002,FED,NGO,1,9-77-0100172-1
9-77-0100177,9-77-0100177,1,77,9,9,2002-07-23,2001-10-05,2003-01-08,2001-10-05,2002-05-06,2,US govt defendant,6,2,1,1,"NATIVE ECOSYSTEMS, ET AL",NGO,"USFS, ET AL",FED,NATIVE ET AL,USFS ET AL,PLT,DEF,STRONG,STRONG,2002,2003,NGO,FED,1,9-77-0100177-1
9-77-0100188,9-77-0100188,1,77,9,9,2004-04-02,2001-10-19,2005-11-07,2001-10-19,2004-03-18,2,federal question,6,2,1,1,NATIVE ECOSYSTEMS,BIZ,"USFS, ET AL",FED,NATIVE,USFS ET AL,PLT,DEF,STRONG,STRONG,2004,2005,BIZ,FED,1,9-77-0100188-1
9-77-0100220,9-77-0100220,2,77,9,9,2002-07-22,2001-12-18,2003-01-06,2001-12-18,2002-01-07,2,US govt defendant,11,-8,5,-8,"FRIENDS OF, ET AL",NGO,"REY, ET AL",FED,REY ET AL,BITTERROOT ET,DEF,PLT,STRONG,STRONG,2002,2003,FED,NGO,1,9-77-0100220-1
